location_id,proxyMonthly,affordabilityConfidence,oneBedCount,affordabilityReason
newport,696,Medium,43,Official one-bedroom modelled average for Newport LA; underlying observation count is not published in the table.
northampton,748,Medium,137,Official one-bedroom modelled average for West Northamptonshire LA; underlying observation count is not published in the table and the LA is broader than the named town.
norwich,781,Medium,112,Official one-bedroom modelled average for Norwich LA; underlying observation count is not published in the table.
nottingham,734,Medium,509,Official one-bedroom modelled average for Nottingham LA; underlying observation count is not published in the table.
peterborough,703,Medium,134,Official one-bedroom modelled average for Peterborough LA; underlying observation count is not published in the table.
plymouth,703,Medium,124,Official one-bedroom modelled average for Plymouth LA; underlying observation count is not published in the table.
portsmouth,900,Medium,176,Official one-bedroom modelled average for Portsmouth LA; underlying observation count is not published in the table.
preston,578,Medium,136,Official one-bedroom modelled average for Preston LA; underlying observation count is not published in the table.
rotherham,486,Medium,25,Official one-bedroom modelled average for Rotherham LA; underlying observation count is not published in the table.
salford,886,Medium,531,Official one-bedroom modelled average for Salford LA; underlying observation count is not published in the table.
sheffield,689,Medium,401,Official one-bedroom modelled average for Sheffield LA; underlying observation count is not published in the table.
shrewsbury,605,Medium,33,Official one-bedroom modelled average for Shropshire LA; underlying observation count is not published in the table and the LA is broader than the named town.
st-helens,590,Medium,24,Official one-bedroom modelled average for St. Helens LA; underlying observation count is not published in the table.
stafford,629,Medium,20,Official one-bedroom modelled average for Stafford LA; underlying observation count is not published in the table.
stockport,807,Medium,89,Official one-bedroom modelled average for Stockport LA; underlying observation count is not published in the table.
stockton-on-tees,537,Medium,36,Official one-bedroom modelled average for Stockton-on-Tees LA; underlying observation count is not published in the table.
stoke-on-trent,515,Medium,53,Official one-bedroom modelled average for Stoke-on-Trent LA; underlying observation count is not published in the table.
sunderland,521,Medium,56,Official one-bedroom modelled average for Sunderland LA; underlying observation count is not published in the table.
swansea,684,Medium,16,Official one-bedroom modelled average for Swansea LA; underlying observation count is not published in the table.
swindon,816,Medium,121,Official one-bedroom modelled average for Swindon LA; underlying observation count is not published in the table.
telford,600,Medium,22,Official one-bedroom modelled average for Telford and Wrekin LA; underlying observation count is not published in the table and the LA is broader than the named town.
torbay,617,Medium,51,Official one-bedroom modelled average for Torbay LA; underlying observation count is not published in the table.
wakefield,572,Medium,46,Official one-bedroom modelled average for Wakefield LA; underlying observation count is not published in the table.
walsall,648,Medium,44,Official one-bedroom modelled average for Walsall LA; underlying observation count is not published in the table.
warrington,670,Medium,40,Official one-bedroom modelled average for Warrington LA; underlying observation count is not published in the table.
wigan,541,Medium,23,Official one-bedroom modelled average for Wigan LA; underlying observation count is not published in the table.
wolverhampton,671,Medium,94,Official one-bedroom modelled average for Wolverhampton LA; underlying observation count is not published in the table.
worcester,709,Medium,52,Official one-bedroom modelled average for Worcester LA; underlying observation count is not published in the table.
wrexham,594,Medium,11,Official one-bedroom modelled average for Wrexham LA; underlying observation count is not published in the table.
bristol,1223,High,,Official July 2026 one-bedroom modelled average for Bristol City LA; underlying observation count is not published in the table.
southampton,879,High,,Official July 2026 one-bedroom modelled average for Southampton LA; underlying observation count is not published in the table.
bournemouth-poole,919,High,,Official July 2026 one-bedroom modelled average for Bournemouth Christchurch and Poole LA; underlying observation count is not published in the table.
brighton-hove,1190,High,,Official July 2026 one-bedroom modelled average for Brighton and Hove LA; underlying observation count is not published in the table.
exeter,917,High,,Official July 2026 one-bedroom modelled average for Exeter LA; underlying observation count is not published in the table.
reading,1115,High,,Official July 2026 one-bedroom modelled average for Reading LA; underlying observation count is not published in the table.
milton-keynes,977,High,,Official July 2026 one-bedroom modelled average for Milton Keynes LA; underlying observation count is not published in the table.
luton,907,High,,Official July 2026 one-bedroom modelled average for Luton LA; underlying observation count is not published in the table.
southend-on-sea,872,High,,Official July 2026 one-bedroom modelled average for Southend-on-Sea LA; underlying observation count is not published in the table.
cambridge,1257,High,,Official July 2026 one-bedroom modelled average for Cambridge LA; underlying observation count is not published in the table.
colchester,819,High,,Official July 2026 one-bedroom modelled average for Colchester LA; underlying observation count is not published in the table.
oxford,1353,High,,Official July 2026 one-bedroom modelled average for Oxford LA; underlying observation count is not published in the table.
bath,1205,High,,Official July 2026 one-bedroom modelled average for Bath and North East Somerset LA; underlying observation count is not published in the table.
bridgend,559,High,,Official July 2026 one-bedroom modelled average for Bridgend LA; underlying observation count is not published in the table.
llanelli,499,High,,Official July 2026 one-bedroom modelled average for Carmarthenshire LA; underlying observation count is not published in the table.
bangor,558,High,,Official July 2026 one-bedroom modelled average for Gwynedd LA; underlying observation count is not published in the table.
rhyl,545,High,,Official July 2026 one-bedroom modelled average for Denbighshire LA; underlying observation count is not published in the table.
york,871,High,,Official July 2026 one-bedroom modelled average for York LA; underlying observation count is not published in the table.
durham,453,High,,Official July 2026 one-bedroom modelled average for County Durham LA; underlying observation count is not published in the table.
