relative_path,original_url,request_query,retrieved_at,data_period,publisher,licence_or_terms,coverage_limitations
ipswich.html,https://www.nationalrail.co.uk/stations/ipswich/,National Rail station page for Ipswich (IPS).,2026-09-08T23:44:33+01:00,Station suggestions current at retrieval.,National Rail,National Rail website Terms and Conditions; public Journey Planner station-picker snapshot.,"National Rail station pages verify station identity and CRS. Each mapping is a representative broad-place origin, not a whole-place accessibility measurement."
kettering.html,https://www.nationalrail.co.uk/stations/kettering/,National Rail station page for Kettering (KET).,2026-09-08T23:44:33+01:00,Station suggestions current at retrieval.,National Rail,National Rail website Terms and Conditions; public Journey Planner station-picker snapshot.,"National Rail station pages verify station identity and CRS. Each mapping is a representative broad-place origin, not a whole-place accessibility measurement."
lancaster.html,https://www.nationalrail.co.uk/stations/lancaster/,National Rail station page for Lancaster (LAN).,2026-09-08T23:44:33+01:00,Station suggestions current at retrieval.,National Rail,National Rail website Terms and Conditions; public Journey Planner station-picker snapshot.,"National Rail station pages verify station identity and CRS. Each mapping is a representative broad-place origin, not a whole-place accessibility measurement."
leicester.html,https://www.nationalrail.co.uk/stations/leicester/,National Rail station page for Leicester (LEI).,2026-09-08T23:44:33+01:00,Station suggestions current at retrieval.,National Rail,National Rail website Terms and Conditions; public Journey Planner station-picker snapshot.,"National Rail station pages verify station identity and CRS. Each mapping is a representative broad-place origin, not a whole-place accessibility measurement."
lincoln.html,https://www.nationalrail.co.uk/stations/lincoln/,National Rail station page for Lincoln (LCN).,2026-09-08T23:44:33+01:00,Station suggestions current at retrieval.,National Rail,National Rail website Terms and Conditions; public Journey Planner station-picker snapshot.,"National Rail station pages verify station identity and CRS. Each mapping is a representative broad-place origin, not a whole-place accessibility measurement."
loughborough.html,https://www.nationalrail.co.uk/stations/loughborough/,National Rail station page for Loughborough (LBO).,2026-09-08T23:44:33+01:00,Station suggestions current at retrieval.,National Rail,National Rail website Terms and Conditions; public Journey Planner station-picker snapshot.,"National Rail station pages verify station identity and CRS. Each mapping is a representative broad-place origin, not a whole-place accessibility measurement."
merthyr-tydfil.html,https://www.nationalrail.co.uk/stations/merthyr-tydfil/,National Rail station page for Merthyr Tydfil (MER).,2026-09-08T23:44:33+01:00,Station suggestions current at retrieval.,National Rail,National Rail website Terms and Conditions; public Journey Planner station-picker snapshot.,"National Rail station pages verify station identity and CRS. Each mapping is a representative broad-place origin, not a whole-place accessibility measurement."
middlesbrough.html,https://www.nationalrail.co.uk/stations/middlesbrough/,National Rail station page for Middlesbrough (MBR).,2026-09-08T23:44:35+01:00,Station suggestions current at retrieval.,National Rail,National Rail website Terms and Conditions; public Journey Planner station-picker snapshot.,"National Rail station pages verify station identity and CRS. Each mapping is a representative broad-place origin, not a whole-place accessibility measurement."
neath.html,https://www.nationalrail.co.uk/stations/neath/,National Rail station page for Neath (NTH).,2026-09-08T23:44:35+01:00,Station suggestions current at retrieval.,National Rail,National Rail website Terms and Conditions; public Journey Planner station-picker snapshot.,"National Rail station pages verify station identity and CRS. Each mapping is a representative broad-place origin, not a whole-place accessibility measurement."
newport.html,https://www.nationalrail.co.uk/stations/newport-south-wales/,National Rail station page for Newport (South Wales) (NWP).,2026-09-08T23:44:35+01:00,Station suggestions current at retrieval.,National Rail,National Rail website Terms and Conditions; public Journey Planner station-picker snapshot.,"National Rail station pages verify station identity and CRS. Each mapping is a representative broad-place origin, not a whole-place accessibility measurement."
northampton.html,https://www.nationalrail.co.uk/stations/northampton/,National Rail station page for Northampton (NMP).,2026-09-08T23:44:35+01:00,Station suggestions current at retrieval.,National Rail,National Rail website Terms and Conditions; public Journey Planner station-picker snapshot.,"National Rail station pages verify station identity and CRS. Each mapping is a representative broad-place origin, not a whole-place accessibility measurement."
norwich.html,https://www.nationalrail.co.uk/stations/norwich/,National Rail station page for Norwich (NRW).,2026-09-08T23:44:35+01:00,Station suggestions current at retrieval.,National Rail,National Rail website Terms and Conditions; public Journey Planner station-picker snapshot.,"National Rail station pages verify station identity and CRS. Each mapping is a representative broad-place origin, not a whole-place accessibility measurement."
nottingham.html,https://www.nationalrail.co.uk/stations/nottingham/,National Rail station page for Nottingham (NOT).,2026-09-08T23:44:35+01:00,Station suggestions current at retrieval.,National Rail,National Rail website Terms and Conditions; public Journey Planner station-picker snapshot.,"National Rail station pages verify station identity and CRS. Each mapping is a representative broad-place origin, not a whole-place accessibility measurement."
peterborough.html,https://www.nationalrail.co.uk/stations/peterborough/,National Rail station page for Peterborough (PBO).,2026-09-08T23:44:35+01:00,Station suggestions current at retrieval.,National Rail,National Rail website Terms and Conditions; public Journey Planner station-picker snapshot.,"National Rail station pages verify station identity and CRS. Each mapping is a representative broad-place origin, not a whole-place accessibility measurement."
plymouth.html,https://www.nationalrail.co.uk/stations/plymouth/,National Rail station page for Plymouth (PLY).,2026-09-08T23:44:35+01:00,Station suggestions current at retrieval.,National Rail,National Rail website Terms and Conditions; public Journey Planner station-picker snapshot.,"National Rail station pages verify station identity and CRS. Each mapping is a representative broad-place origin, not a whole-place accessibility measurement."
portsmouth.html,https://www.nationalrail.co.uk/stations/portsmouth-southsea/,National Rail station page for Portsmouth & Southsea (PMS).,2026-09-08T23:44:35+01:00,Station suggestions current at retrieval.,National Rail,National Rail website Terms and Conditions; public Journey Planner station-picker snapshot.,"National Rail station pages verify station identity and CRS. Each mapping is a representative broad-place origin, not a whole-place accessibility measurement."
preston.html,https://www.nationalrail.co.uk/stations/preston-lancs/,National Rail station page for Preston (Lancs) (PRE).,2026-09-08T23:44:35+01:00,Station suggestions current at retrieval.,National Rail,National Rail website Terms and Conditions; public Journey Planner station-picker snapshot.,"National Rail station pages verify station identity and CRS. Each mapping is a representative broad-place origin, not a whole-place accessibility measurement."
rotherham.html,https://www.nationalrail.co.uk/stations/rotherham-central/,National Rail station page for Rotherham Central (RMC).,2026-09-08T23:44:35+01:00,Station suggestions current at retrieval.,National Rail,National Rail website Terms and Conditions; public Journey Planner station-picker snapshot.,"National Rail station pages verify station identity and CRS. Each mapping is a representative broad-place origin, not a whole-place accessibility measurement."
salford.html,https://www.nationalrail.co.uk/stations/salford-central/,National Rail station page for Salford Central (SFD).,2026-09-08T23:44:35+01:00,Station suggestions current at retrieval.,National Rail,National Rail website Terms and Conditions; public Journey Planner station-picker snapshot.,"National Rail station pages verify station identity and CRS. Each mapping is a representative broad-place origin, not a whole-place accessibility measurement."
sheffield.html,https://www.nationalrail.co.uk/stations/sheffield/,National Rail station page for Sheffield (SHF).,2026-09-08T23:44:36+01:00,Station suggestions current at retrieval.,National Rail,National Rail website Terms and Conditions; public Journey Planner station-picker snapshot.,"National Rail station pages verify station identity and CRS. Each mapping is a representative broad-place origin, not a whole-place accessibility measurement."
shrewsbury.html,https://www.nationalrail.co.uk/stations/shrewsbury/,National Rail station page for Shrewsbury (SHR).,2026-09-08T23:44:36+01:00,Station suggestions current at retrieval.,National Rail,National Rail website Terms and Conditions; public Journey Planner station-picker snapshot.,"National Rail station pages verify station identity and CRS. Each mapping is a representative broad-place origin, not a whole-place accessibility measurement."
st-helens.html,https://www.nationalrail.co.uk/stations/st-helens-central/,National Rail station page for St Helens Central (SNH).,2026-09-08T23:44:36+01:00,Station suggestions current at retrieval.,National Rail,National Rail website Terms and Conditions; public Journey Planner station-picker snapshot.,"National Rail station pages verify station identity and CRS. Each mapping is a representative broad-place origin, not a whole-place accessibility measurement."
stafford.html,https://www.nationalrail.co.uk/stations/stafford/,National Rail station page for Stafford (STA).,2026-09-08T23:44:36+01:00,Station suggestions current at retrieval.,National Rail,National Rail website Terms and Conditions; public Journey Planner station-picker snapshot.,"National Rail station pages verify station identity and CRS. Each mapping is a representative broad-place origin, not a whole-place accessibility measurement."
stockport.html,https://www.nationalrail.co.uk/stations/stockport/,National Rail station page for Stockport (SPT).,2026-09-08T23:44:36+01:00,Station suggestions current at retrieval.,National Rail,National Rail website Terms and Conditions; public Journey Planner station-picker snapshot.,"National Rail station pages verify station identity and CRS. Each mapping is a representative broad-place origin, not a whole-place accessibility measurement."
stockton-on-tees.html,https://www.nationalrail.co.uk/stations/stockton/,National Rail station page for Stockton (STK).,2026-09-08T23:44:36+01:00,Station suggestions current at retrieval.,National Rail,National Rail website Terms and Conditions; public Journey Planner station-picker snapshot.,"National Rail station pages verify station identity and CRS. Each mapping is a representative broad-place origin, not a whole-place accessibility measurement."
stoke-on-trent.html,https://www.nationalrail.co.uk/stations/stoke-on-trent/,National Rail station page for Stoke-on-Trent (SOT).,2026-09-08T23:44:36+01:00,Station suggestions current at retrieval.,National Rail,National Rail website Terms and Conditions; public Journey Planner station-picker snapshot.,"National Rail station pages verify station identity and CRS. Each mapping is a representative broad-place origin, not a whole-place accessibility measurement."
sunderland.html,https://www.nationalrail.co.uk/stations/sunderland/,National Rail station page for Sunderland (SUN).,2026-09-08T23:44:36+01:00,Station suggestions current at retrieval.,National Rail,National Rail website Terms and Conditions; public Journey Planner station-picker snapshot.,"National Rail station pages verify station identity and CRS. Each mapping is a representative broad-place origin, not a whole-place accessibility measurement."
swansea.html,https://www.nationalrail.co.uk/stations/swansea/,National Rail station page for Swansea (SWA).,2026-09-08T23:44:36+01:00,Station suggestions current at retrieval.,National Rail,National Rail website Terms and Conditions; public Journey Planner station-picker snapshot.,"National Rail station pages verify station identity and CRS. Each mapping is a representative broad-place origin, not a whole-place accessibility measurement."
swindon.html,https://www.nationalrail.co.uk/stations/swindon-wilts/,National Rail station page for Swindon (Wilts) (SWI).,2026-09-08T23:44:36+01:00,Station suggestions current at retrieval.,National Rail,National Rail website Terms and Conditions; public Journey Planner station-picker snapshot.,"National Rail station pages verify station identity and CRS. Each mapping is a representative broad-place origin, not a whole-place accessibility measurement."
telford.html,https://www.nationalrail.co.uk/stations/telford-central/,National Rail station page for Telford Central (TFC).,2026-09-08T23:44:36+01:00,Station suggestions current at retrieval.,National Rail,National Rail website Terms and Conditions; public Journey Planner station-picker snapshot.,"National Rail station pages verify station identity and CRS. Each mapping is a representative broad-place origin, not a whole-place accessibility measurement."
torbay.html,https://www.nationalrail.co.uk/stations/torquay/,National Rail station page for Torquay (TQY).,2026-09-08T23:44:36+01:00,Station suggestions current at retrieval.,National Rail,National Rail website Terms and Conditions; public Journey Planner station-picker snapshot.,"National Rail station pages verify station identity and CRS. Each mapping is a representative broad-place origin, not a whole-place accessibility measurement."
wakefield.html,https://www.nationalrail.co.uk/stations/wakefield-westgate/,National Rail station page for Wakefield Westgate (WKF).,2026-09-08T23:44:36+01:00,Station suggestions current at retrieval.,National Rail,National Rail website Terms and Conditions; public Journey Planner station-picker snapshot.,"National Rail station pages verify station identity and CRS. Each mapping is a representative broad-place origin, not a whole-place accessibility measurement."
walsall.html,https://www.nationalrail.co.uk/stations/walsall/,National Rail station page for Walsall (WSL).,2026-09-08T23:44:36+01:00,Station suggestions current at retrieval.,National Rail,National Rail website Terms and Conditions; public Journey Planner station-picker snapshot.,"National Rail station pages verify station identity and CRS. Each mapping is a representative broad-place origin, not a whole-place accessibility measurement."
warrington.html,https://www.nationalrail.co.uk/stations/warrington-bank-quay/,National Rail station page for Warrington Bank Quay (WBQ).,2026-09-08T23:44:37+01:00,Station suggestions current at retrieval.,National Rail,National Rail website Terms and Conditions; public Journey Planner station-picker snapshot.,"National Rail station pages verify station identity and CRS. Each mapping is a representative broad-place origin, not a whole-place accessibility measurement."
wigan.html,https://www.nationalrail.co.uk/stations/wigan-north-western/,National Rail station page for Wigan North Western (WGN).,2026-09-08T23:44:37+01:00,Station suggestions current at retrieval.,National Rail,National Rail website Terms and Conditions; public Journey Planner station-picker snapshot.,"National Rail station pages verify station identity and CRS. Each mapping is a representative broad-place origin, not a whole-place accessibility measurement."
worcester.html,https://www.nationalrail.co.uk/stations/worcester-foregate-street/,National Rail station page for Worcester Foregate Street (WOF).,2026-09-08T23:44:37+01:00,Station suggestions current at retrieval.,National Rail,National Rail website Terms and Conditions; public Journey Planner station-picker snapshot.,"National Rail station pages verify station identity and CRS. Each mapping is a representative broad-place origin, not a whole-place accessibility measurement."
bristol.html,https://www.nationalrail.co.uk/stations/bristol-temple-meads/,National Rail station page for Bristol Temple Meads (BRI).,2026-09-08T23:44:37+01:00,Station suggestions current at retrieval.,National Rail,National Rail website Terms and Conditions; public Journey Planner station-picker snapshot.,"National Rail station pages verify station identity and CRS. Each mapping is a representative broad-place origin, not a whole-place accessibility measurement."
southampton.html,https://www.nationalrail.co.uk/stations/southampton-central/,National Rail station page for Southampton Central (SOU).,2026-09-08T23:44:37+01:00,Station suggestions current at retrieval.,National Rail,National Rail website Terms and Conditions; public Journey Planner station-picker snapshot.,"National Rail station pages verify station identity and CRS. Each mapping is a representative broad-place origin, not a whole-place accessibility measurement."
bournemouth-poole.html,https://www.nationalrail.co.uk/stations/bournemouth/,National Rail station page for Bournemouth (BMH).,2026-09-08T23:44:37+01:00,Station suggestions current at retrieval.,National Rail,National Rail website Terms and Conditions; public Journey Planner station-picker snapshot.,"National Rail station pages verify station identity and CRS. Each mapping is a representative broad-place origin, not a whole-place accessibility measurement."
exeter.html,https://www.nationalrail.co.uk/stations/exeter-st-davids/,National Rail station page for Exeter St Davids (EXD).,2026-09-08T23:44:37+01:00,Station suggestions current at retrieval.,National Rail,National Rail website Terms and Conditions; public Journey Planner station-picker snapshot.,"National Rail station pages verify station identity and CRS. Each mapping is a representative broad-place origin, not a whole-place accessibility measurement."
milton-keynes.html,https://www.nationalrail.co.uk/stations/milton-keynes-central/,National Rail station page for Milton Keynes Central (MKC).,2026-09-08T23:44:37+01:00,Station suggestions current at retrieval.,National Rail,National Rail website Terms and Conditions; public Journey Planner station-picker snapshot.,"National Rail station pages verify station identity and CRS. Each mapping is a representative broad-place origin, not a whole-place accessibility measurement."
luton.html,https://www.nationalrail.co.uk/stations/luton/,National Rail station page for Luton (LUT).,2026-09-08T23:44:37+01:00,Station suggestions current at retrieval.,National Rail,National Rail website Terms and Conditions; public Journey Planner station-picker snapshot.,"National Rail station pages verify station identity and CRS. Each mapping is a representative broad-place origin, not a whole-place accessibility measurement."
southend-on-sea.html,https://www.nationalrail.co.uk/stations/southend-central/,National Rail station page for Southend Central (SOC).,2026-09-08T23:44:38+01:00,Station suggestions current at retrieval.,National Rail,National Rail website Terms and Conditions; public Journey Planner station-picker snapshot.,"National Rail station pages verify station identity and CRS. Each mapping is a representative broad-place origin, not a whole-place accessibility measurement."
cambridge.html,https://www.nationalrail.co.uk/stations/cambridge/,National Rail station page for Cambridge (CBG).,2026-09-08T23:44:38+01:00,Station suggestions current at retrieval.,National Rail,National Rail website Terms and Conditions; public Journey Planner station-picker snapshot.,"National Rail station pages verify station identity and CRS. Each mapping is a representative broad-place origin, not a whole-place accessibility measurement."
colchester.html,https://www.nationalrail.co.uk/stations/colchester/,National Rail station page for Colchester (COL).,2026-09-08T23:44:38+01:00,Station suggestions current at retrieval.,National Rail,National Rail website Terms and Conditions; public Journey Planner station-picker snapshot.,"National Rail station pages verify station identity and CRS. Each mapping is a representative broad-place origin, not a whole-place accessibility measurement."
oxford.html,https://www.nationalrail.co.uk/stations/oxford/,National Rail station page for Oxford (OXF).,2026-09-08T23:44:40+01:00,Station suggestions current at retrieval.,National Rail,National Rail website Terms and Conditions; public Journey Planner station-picker snapshot.,"National Rail station pages verify station identity and CRS. Each mapping is a representative broad-place origin, not a whole-place accessibility measurement."
bath.html,https://www.nationalrail.co.uk/stations/bath-spa/,National Rail station page for Bath Spa (BTH).,2026-09-08T23:44:40+01:00,Station suggestions current at retrieval.,National Rail,National Rail website Terms and Conditions; public Journey Planner station-picker snapshot.,"National Rail station pages verify station identity and CRS. Each mapping is a representative broad-place origin, not a whole-place accessibility measurement."
bridgend.html,https://www.nationalrail.co.uk/stations/bridgend/,National Rail station page for Bridgend (BGN).,2026-09-08T23:44:41+01:00,Station suggestions current at retrieval.,National Rail,National Rail website Terms and Conditions; public Journey Planner station-picker snapshot.,"National Rail station pages verify station identity and CRS. Each mapping is a representative broad-place origin, not a whole-place accessibility measurement."
llanelli.html,https://www.nationalrail.co.uk/stations/llanelli/,National Rail station page for Llanelli (LLE).,2026-09-08T23:44:42+01:00,Station suggestions current at retrieval.,National Rail,National Rail website Terms and Conditions; public Journey Planner station-picker snapshot.,"National Rail station pages verify station identity and CRS. Each mapping is a representative broad-place origin, not a whole-place accessibility measurement."
rhyl.html,https://www.nationalrail.co.uk/stations/rhyl/,National Rail station page for Rhyl (RHL).,2026-09-08T23:44:42+01:00,Station suggestions current at retrieval.,National Rail,National Rail website Terms and Conditions; public Journey Planner station-picker snapshot.,"National Rail station pages verify station identity and CRS. Each mapping is a representative broad-place origin, not a whole-place accessibility measurement."
york.html,https://www.nationalrail.co.uk/stations/york/,National Rail station page for York (YRK).,2026-09-08T23:44:43+01:00,Station suggestions current at retrieval.,National Rail,National Rail website Terms and Conditions; public Journey Planner station-picker snapshot.,"National Rail station pages verify station identity and CRS. Each mapping is a representative broad-place origin, not a whole-place accessibility measurement."
durham.html,https://www.nationalrail.co.uk/stations/durham/,National Rail station page for Durham (DHM).,2026-09-08T23:44:44+01:00,Station suggestions current at retrieval.,National Rail,National Rail website Terms and Conditions; public Journey Planner station-picker snapshot.,"National Rail station pages verify station identity and CRS. Each mapping is a representative broad-place origin, not a whole-place accessibility measurement."
cheltenham.html,https://www.nationalrail.co.uk/stations/cheltenham-spa/,National Rail station page for Cheltenham Spa (CNM).,2026-09-08T23:44:44+01:00,Station suggestions current at retrieval.,National Rail,National Rail website Terms and Conditions; public Journey Planner station-picker snapshot.,"National Rail station pages verify station identity and CRS. Each mapping is a representative broad-place origin, not a whole-place accessibility measurement."
capture-metadata.json,https://www.nationalrail.co.uk/stations,Station-picker capture metadata.,2026-09-08T23:44:44+01:00,Station suggestions current at retrieval.,National Rail,National Rail website Terms and Conditions; public Journey Planner station-picker snapshot.,"National Rail station pages verify station identity and CRS. Each mapping is a representative broad-place origin, not a whole-place accessibility measurement."
